date,USDVND_close,VNDCNY_close,WTIUSD_close,XAUUSD_close,VN_close,10y_yield
2014-12-19,21375.0,3436.5503543524283,56.52000045776367,1195.949951171875,523.0900268554688,7.22
2014-12-22,21385.0,3437.2186911028593,55.310001373291016,1175.050048828125,537.5399780273438,7.22
2014-12-23,21385.0,3434.899911913262,56.77000045776367,1175.6800537109375,537.8800048828125,7.21
2014-12-24,21387.5,3441.1049690017107,55.88999938964844,1173.800048828125,539.4400024414062,7.22
2014-12-26,21387.5,3442.434200326707,55.130001068115234,1195.4000244140625,533.3699951171875,7.19
2014-12-29,21352.5,3431.4986779598466,53.720001220703125,1183.0999755859375,532.6799926757812,7.19
2014-12-30,21392.5,3449.290472936801,53.88999938964844,1200.239990234375,537.5700073242188,7.19
2014-12-31,21387.5,3446.2061592138693,53.779998779296875,1183.949951171875,545.6300048828125,7.18
2015-01-05,21387.5,3438.1730957329187,49.90999984741211,1204.449951171875,544.4500122070312,7.19
2015-01-06,21436.5,3450.2656717529044,48.029998779296875,1219.199951171875,549.6599731445312,7.19
2015-01-07,21440.0,3450.8843602573747,48.779998779296875,1210.800048828125,552.0499877929688,7.19
2015-01-08,21387.5,3441.492566424468,48.970001220703125,1208.97998046875,553.469970703125,7.19
2015-01-09,21370.0,3441.8890210791246,48.20000076293945,1223.4000244140625,569.72998046875,7.19
2015-01-12,21345.0,3440.96602881086,45.70000076293945,1233.6400146484375,574.3200073242188,7.19
2015-01-13,21345.0,3444.130570665764,46.130001068115234,1230.8800048828125,580.5999755859375,7.19
2015-01-14,21340.0,3444.213129025784,48.619998931884766,1229.949951171875,577.010009765625,7.09
2015-01-15,21345.0,3449.69696969697,46.2400016784668,1261.6400146484375,577.739990234375,7.1
2015-01-16,21340.0,3438.0539327658817,48.470001220703125,1280.300048828125,574.8099975585938,7.01
2015-01-20,21360.0,3437.399296162597,46.38999938964844,1293.93994140625,572.219970703125,6.99
2015-01-21,21380.0,3442.002643849519,47.349998474121094,1293.43994140625,569.1199951171875,6.98
2015-01-22,21360.0,3440.278403848858,46.5099983215332,1301.72998046875,574.5399780273438,6.99
2015-01-23,21350.0,3427.7916639967307,45.33000183105469,1294.550048828125,582.3800048828125,7.0
2015-01-26,21345.0,3413.0155679626737,45.09000015258789,1281.239990234375,580.6400146484375,7.01
2015-01-27,21345.0,3418.7553783082367,45.779998779296875,1292.3499755859375,579.2999877929688,6.99
2015-01-28,21345.0,3416.293134567747,44.400001525878906,1285.0999755859375,583.760009765625,6.91
2015-01-29,21280.0,3406.6531369679706,44.599998474121094,1257.25,583.280029296875,6.85
2015-01-30,21317.0,3410.7200000000003,47.77000045776367,1283.550048828125,576.0700073242188,6.68
2015-02-02,21254.0,3395.370481998839,49.84000015258789,1275.43994140625,570.3699951171875,6.67
2015-02-03,21235.0,3393.3650249421685,51.619998931884766,1260.199951171875,557.469970703125,6.7
2015-02-04,21408.0,3426.5408494962403,48.70000076293945,1270.050048828125,561.4500122070312,6.69
2015-02-05,21284.0,3404.296161476506,50.779998779296875,1264.699951171875,567.1699829101562,6.69
2015-02-06,21282.0,3408.3920792796002,52.20000076293945,1233.719970703125,574.1300048828125,6.68
2015-02-09,21357.5,3418.840924702248,52.439998626708984,1239.6800537109375,573.5499877929688,6.69
2015-02-10,21165.0,3391.2833528137976,50.970001220703125,1234.0,574.52001953125,6.66
2015-02-11,21318.0,3414.868511813916,49.369998931884766,1219.1600341796875,581.760009765625,6.67
2015-02-12,21287.5,3408.9998324636563,51.25,1222.5,584.6699829101562,6.55
2015-02-13,21330.0,3418.1048010148806,52.529998779296875,1229.699951171875,587.239990234375,6.54
2015-02-24,21340.0,3411.616244831964,49.11000061035156,1199.8900146484375,596.9500122070312,6.51
2015-02-25,21365.0,3413.3208519061604,51.06999969482422,1204.800048828125,592.6599731445312,6.51
2015-02-26,21365.0,3413.539029999166,48.91999816894531,1209.050048828125,596.719970703125,6.52
2015-02-27,21347.5,3404.9222104995447,49.40999984741211,1213.1500244140625,592.5700073242188,6.48
2015-03-02,21347.5,3403.3479266915233,49.7599983215332,1207.0999755859375,590.72998046875,6.43
2015-03-03,21347.5,3402.3172260456863,50.630001068115234,1203.800048828125,596.719970703125,6.43
2015-03-04,21365.0,3407.170053597605,51.63999938964844,1199.8499755859375,600.3900146484375,6.43
2015-03-05,21355.0,3408.075439202347,50.91999816894531,1198.5999755859375,596.9099731445312,6.42
2015-03-06,21350.0,3409.1817405588527,49.810001373291016,1167.2099609375,593.969970703125,6.37
2015-03-09,21355.0,3409.1635070368498,50.029998779296875,1167.300048828125,588.4400024414062,6.4
2015-03-10,21360.0,3411.050736782694,48.709999084472656,1161.9300537109375,589.6599731445312,6.39
2015-03-11,21355.0,3410.0889370627183,48.400001525878906,1154.800048828125,586.5399780273438,6.39
2015-03-12,21365.0,3411.631241574315,46.939998626708984,1153.699951171875,588.530029296875,6.38
2015-03-13,21390.0,3417.205832534669,44.97999954223633,1159.47998046875,586.0999755859375,6.38
2015-03-16,21480.0,3429.940224225019,43.86000061035156,1154.5899658203125,580.7999877929688,6.39
2015-03-17,21475.0,3436.275013159852,42.439998626708984,1149.300048828125,581.760009765625,6.41
2015-03-18,21510.0,3452.9809379195453,44.70000076293945,1167.25,578.6799926757812,6.42
2015-03-19,21485.0,3467.559660439001,44.29999923706055,1171.300048828125,573.739990234375,6.44
2015-03-20,21495.0,3464.030059213503,45.720001220703125,1182.6800537109375,575.4400024414062,6.45
2015-03-23,21525.0,3463.952240163853,47.40999984741211,1189.300048828125,570.8900146484375,6.45
2015-03-24,21540.0,3471.338059567643,47.650001525878906,1193.1300048828125,567.4299926757812,6.46
2015-03-25,21505.0,3461.792292403013,48.97999954223633,1195.449951171875,560.9299926757812,6.5
2015-03-26,21515.0,3464.126909252612,50.970001220703125,1204.3800048828125,556.1599731445312,6.51
2015-03-27,21535.0,3465.0039374549247,48.34000015258789,1199.300048828125,551.4199829101562,6.5
2015-03-30,21545.0,3471.0811612671473,48.72999954223633,1186.199951171875,545.1900024414062,6.51
2015-03-31,21555.0,3476.8932507794993,47.52000045776367,1183.5,551.1300048828125,6.49
2015-04-01,21565.0,3479.067428549625,49.61000061035156,1204.0999755859375,538.9099731445312,6.5
2015-04-02,21590.0,3483.9438287830667,49.52000045776367,1202.5899658203125,546.8499755859375,6.46
2015-04-06,21595.0,3486.7199247100043,51.970001220703125,1214.699951171875,542.969970703125,6.44
2015-04-07,21605.0,3486.9269938926977,53.27000045776367,1208.5999755859375,548.1099853515625,6.45
2015-04-08,21605.0,3483.2729488217838,50.939998626708984,1202.800048828125,547.719970703125,6.51
2015-04-09,21605.0,3481.58884243335,50.72999954223633,1195.010009765625,550.52001953125,6.53
2015-04-10,21605.0,3479.9066310050684,51.790000915527344,1208.050048828125,554.030029296875,6.56
2015-04-13,21605.0,3475.3164431616356,52.0,1198.8499755859375,559.5399780273438,6.56
2015-04-14,21600.0,3477.4208188563894,53.4900016784668,1193.5799560546875,558.6699829101562,6.58
2015-04-15,21610.0,3482.5629020518168,55.959999084472656,1202.050048828125,564.5,6.56
2015-04-16,21603.5,3486.572475024382,56.54999923706055,1197.6500244140625,568.280029296875,6.56
2015-04-17,21590.0,3483.494053461185,56.119998931884766,1204.6500244140625,568.3200073242188,6.56
2015-04-20,21582.5,3480.4868983208808,56.65999984741211,1196.5,565.0399780273438,6.58
2015-04-21,21585.0,3480.8900590875114,55.2599983215332,1202.6800537109375,562.239990234375,6.6
2015-04-22,21586.0,3484.985600733624,56.25,1187.300048828125,562.510009765625,6.64
2015-04-23,21590.0,3483.9438287830667,57.470001220703125,1194.0,561.25,6.59
2015-04-24,21595.0,3486.7199247100043,57.45000076293945,1179.3800048828125,565.77001953125,6.51
2015-04-27,21590.0,3471.6193080486187,56.68000030517578,1202.0,562.4000244140625,6.51
2015-05-04,21630.0,3483.6527000510014,58.97999954223633,1188.25,545.0800170898438,6.53
2015-05-05,21645.0,3487.7538702681727,60.66999816894531,1193.3299560546875,552.6500244140625,6.54
2015-05-06,21645.0,3490.903882673017,60.619998931884766,1191.800048828125,549.2999877929688,6.56
2015-05-07,21680.0,3493.055672845436,58.97999954223633,1184.800048828125,552.97998046875,6.54
2015-05-08,21680.0,3491.4805588303416,59.45000076293945,1188.1500244140625,554.510009765625,6.52
2015-05-11,21710.0,3496.1994490294665,59.29999923706055,1184.199951171875,551.6699829101562,6.53
2015-05-12,21710.0,3496.5936136890177,61.16999816894531,1193.5,544.4099731445312,6.52
2015-05-13,21740.0,3503.852061356646,60.11000061035156,1215.72998046875,542.8200073242188,6.52
2015-05-14,21795.0,3514.4155923042345,59.70000076293945,1221.52001953125,543.6900024414062,6.56
2015-05-15,21765.0,3507.033409949263,59.84000015258789,1223.8499755859375,537.4400024414062,6.57
2015-05-18,21792.5,3512.4833191918447,59.70000076293945,1225.739990234375,528.9500122070312,6.55
2015-05-19,21802.5,3512.7927263474458,57.2599983215332,1207.510009765625,536.8200073242188,6.55
2015-05-20,21810.0,3515.643852753806,58.7599983215332,1209.280029296875,550.0999755859375,6.56
2015-05-21,21812.5,3519.9617840825285,60.66999816894531,1206.449951171875,552.5599975585938,6.56
2015-05-22,21805.0,3518.410893683027,59.970001220703125,1206.3800048828125,561.8200073242188,6.56
2015-05-26,21825.0,3517.9484664757083,58.33000183105469,1187.300048828125,567.2000122070312,6.55
2015-05-27,21810.0,3517.0044172776015,57.59000015258789,1188.1500244140625,566.47998046875,6.55
2015-05-28,21810.0,3517.061209198808,57.97999954223633,1188.449951171875,572.969970703125,6.56
2015-05-29,21815.0,3519.513480383578,60.29999923706055,1190.5,569.5599975585938,6.56
2015-06-01,21817.5,3519.2353745711775,60.209999084472656,1189.1500244140625,574.97998046875,6.56
2015-06-02,21817.5,3519.9734124558954,61.04999923706055,1193.3800048828125,570.3099975585938,6.56
2015-06-03,21817.5,3520.2006258170177,59.619998931884766,1185.5,567.9000244140625,6.56
2015-06-04,21817.5,3518.3274658162636,57.9900016784668,1176.260009765625,568.989990234375,6.56
2015-06-05,21812.5,3516.21683676195,58.91999816894531,1172.0,578.0700073242188,6.56
2015-06-08,21815.0,3515.3733331714575,58.310001373291016,1173.949951171875,579.8300170898438,6.58
2015-06-09,21805.0,3513.705186972849,60.529998779296875,1176.699951171875,574.469970703125,6.58
2015-06-10,21802.5,3513.2456414404055,61.11000061035156,1186.47998046875,574.0999755859375,6.66
2015-06-11,21790.0,3510.7787412962202,60.529998779296875,1182.300048828125,581.0499877929688,6.68
2015-06-12,21800.0,3511.4281849826752,59.970001220703125,1180.800048828125,582.72998046875,6.69
2015-06-15,21802.5,3511.434951126304,59.61000061035156,1186.4000244140625,586.47998046875,6.72
2015-06-16,21802.5,3511.7178580184222,60.04999923706055,1181.8599853515625,580.3499755859375,6.7
2015-06-17,21802.5,3511.0957387132635,59.79999923706055,1185.449951171875,578.8699951171875,6.84
2015-06-18,21810.0,3513.3219998924624,60.5099983215332,1201.4200439453125,580.3499755859375,6.87
2015-06-19,21805.0,3511.5549683561194,59.279998779296875,1200.510009765625,584.7000122070312,6.86
2015-06-22,21805.0,3511.5549683561194,59.68000030517578,1185.449951171875,594.0800170898438,6.86
2015-06-23,21807.0,3513.4046620304853,61.11000061035156,1178.43994140625,593.0700073242188,6.85
2015-06-24,21812.5,3514.1209744129937,60.220001220703125,1175.199951171875,590.02001953125,6.81
2015-06-25,21837.5,3516.845327650258,59.650001525878906,1173.3299560546875,587.989990234375,6.81
2015-06-26,21838.5,3517.2329861333237,59.58000183105469,1175.0699462890625,581.75,6.81
2015-06-29,21842.0,3517.910154347695,58.25,1180.3599853515625,591.75,6.8
2015-06-30,21839.5,3521.9318251304935,59.0,1172.5999755859375,593.0499877929688,6.81
2015-07-01,21805.0,3516.1416280374783,56.84000015258789,1168.800048828125,591.5,6.81
2015-07-02,21805.0,3514.2714432818007,56.5,1166.1500244140625,605.7000122070312,6.8
2015-07-06,21838.5,3517.1765328927877,52.68000030517578,1170.1500244140625,625.219970703125,6.77
2015-07-07,21838.5,3516.6666450643825,52.90999984741211,1155.550048828125,630.27001953125,6.78
2015-07-08,21814.0,3513.34376273663,51.86000061035156,1158.280029296875,623.1699829101562,6.76
2015-07-09,21814.0,3513.400426102949,52.54999923706055,1159.6500244140625,622.0999755859375,6.76
2015-07-10,21810.0,3512.529848016025,52.810001373291016,1163.9599609375,627.280029296875,6.76
2015-07-13,21814.0,3513.6268279820874,52.029998779296875,1158.0,634.0599975585938,6.79
2015-07-14,21814.0,3513.34376273663,53.369998931884766,1155.530029296875,638.6900024414062,6.8
2015-07-15,21814.0,3513.174053398513,51.619998931884766,1149.6500244140625,630.8900146484375,6.8
2015-07-16,21814.0,3513.0043604549596,50.97999954223633,1145.1500244140625,626.9000244140625,6.78
2015-07-17,21818.0,3513.6485347211105,50.79999923706055,1134.0999755859375,628.6300048828125,6.8
2015-07-20,21823.5,3514.4209256386066,49.880001068115234,1096.949951171875,620.5399780273438,6.8
2015-07-21,21818.5,3513.672394226136,50.36000061035156,1101.4100341796875,616.6099853515625,6.79
2015-07-22,21822.0,3514.3491123060753,49.189998626708984,1093.449951171875,629.8499755859375,6.79
2015-07-23,21822.0,3514.2927089872614,48.810001373291016,1090.800048828125,632.010009765625,6.79
2015-07-24,21825.0,3514.719160528241,47.970001220703125,1099.0999755859375,631.260009765625,6.79
2015-07-27,21831.0,3515.7421010861017,47.0,1094.4200439453125,635.4600219726562,6.81
2015-07-28,21820.5,3514.1075430792193,47.79999923706055,1095.3499755859375,631.469970703125,6.81
2015-07-29,21819.5,3514.172912101841,48.88999938964844,1096.68994140625,624.7000122070312,6.81
2015-07-30,21818.0,3513.591873741359,48.45000076293945,1088.989990234375,626.5700073242188,6.8
2015-07-31,21818.0,3513.5352145890038,46.77000045776367,1095.6500244140625,621.0599975585938,6.8
2015-08-03,21818.0,3513.5352145890038,45.310001373291016,1086.5,609.469970703125,6.8
2015-08-04,21823.0,3514.3970785891315,45.97999954223633,1087.449951171875,600.760009765625,6.8
2015-08-05,21826.5,3514.9607219825725,45.15999984741211,1085.050048828125,607.0800170898438,6.84
2015-08-06,21815.0,3513.052099471038,44.83000183105469,1089.4100341796875,601.0399780273438,6.78
2015-08-07,21815.0,3513.052099471038,43.790000915527344,1094.199951171875,603.760009765625,6.8
2015-08-10,21822.5,3514.3165581043545,44.79999923706055,1104.510009765625,614.530029296875,6.8
2015-08-11,21827.5,3451.097259988207,43.22999954223633,1109.010009765625,613.0499877929688,6.8
2015-08-12,22030.0,3449.193629330225,43.36000061035156,1125.300048828125,604.239990234375,6.82
2015-08-13,22092.0,3452.5224039246286,42.220001220703125,1115.050048828125,594.260009765625,6.82
2015-08-14,22103.0,3458.024383315071,42.15999984741211,1114.1099853515625,589.030029296875,6.9
2015-08-17,22094.0,3455.0486850085954,41.86000061035156,1117.6600341796875,573.1500244140625,6.93
2015-08-18,22095.0,3455.691569025347,42.41999816894531,1118.010009765625,580.219970703125,6.93
2015-08-19,22400.0,3502.2983210647308,40.5,1134.4599609375,577.8200073242188,7.02
2015-08-20,22396.0,3505.3999395762457,41.13999938964844,1153.1600341796875,566.6900024414062,7.02
2015-08-21,22518.5,3524.6837421356536,40.349998474121094,1161.050048828125,556.2999877929688,6.94
2015-08-24,22544.5,3520.158086814087,38.130001068115234,1155.050048828125,526.9299926757812,6.96
2015-08-25,22546.5,3515.80409829081,39.58000183105469,1140.6500244140625,529.97998046875,7.04
2015-08-26,22544.5,3516.5342054993434,38.88999938964844,1125.550048828125,545.8900146484375,7.05
2015-08-27,22544.5,3519.6633266055665,42.810001373291016,1125.7099609375,555.8099975585938,7.05
2015-08-28,22462.5,3516.0834701234303,45.400001525878906,1133.9599609375,570.8699951171875,7.06
2015-08-31,22481.5,3525.7355281223545,48.15999984741211,1134.5,564.75,7.03
2015-09-01,22487.5,3533.2704593070494,44.16999816894531,1140.1099853515625,562.3099975585938,7.03
2015-09-03,22490.0,3538.444700122017,46.66999816894531,1125.25,554.2999877929688,7.03
2015-09-04,22472.5,3535.691352756426,45.70000076293945,1123.0,556.8099975585938,7.03
2015-09-08,22544.5,3540.7243940793464,45.75,1121.800048828125,566.719970703125,7.05
2015-09-09,22480.0,3524.726401427835,44.09000015258789,1106.0999755859375,572.3400268554688,7.04
2015-09-10,22544.5,3535.1721056698398,45.70000076293945,1111.550048828125,572.0700073242188,7.05
2015-09-11,22544.5,3536.392156862745,44.779998779296875,1107.9000244140625,566.739990234375,7.06
2015-09-14,22487.0,3531.305512303236,44.15999984741211,1108.800048828125,562.1699829101562,7.08
2015-09-15,22531.0,3537.048729165322,45.15999984741211,1105.4000244140625,563.27001953125,7.08
2015-09-16,22518.5,3534.5868645358573,47.18000030517578,1119.550048828125,564.1300048828125,7.08
2015-09-17,22508.5,3535.736628897709,46.86000061035156,1131.4000244140625,562.47998046875,7.08
2015-09-18,22509.5,3536.8384266493563,44.77000045776367,1139.4000244140625,566.25,7.1
2015-09-21,22510.5,3534.329759044921,45.56999969482422,1133.300048828125,572.1199951171875,7.12
2015-09-22,22520.0,3531.995021329414,45.83000183105469,1124.800048828125,573.2000122070312,7.07
2015-09-23,22524.5,3528.439678272167,44.619998931884766,1130.4000244140625,572.719970703125,7.06
2015-09-24,22490.0,3523.2560912842923,45.099998474121094,1154.010009765625,570.25,7.08
2015-09-25,22519.0,3532.8908024914535,45.439998626708984,1146.239990234375,570.3800048828125,7.09
2015-09-28,22524.0,3536.615912350852,44.45000076293945,1132.050048828125,564.8800048828125,7.08
2015-09-29,22517.5,3538.484629501801,44.86000061035156,1127.4599609375,561.1900024414062,7.08
2015-09-30,22519.0,3542.3384821485165,45.40999984741211,1115.0,562.6400146484375,7.08
2015-10-01,22519.0,3542.9515716195765,45.04999923706055,1113.550048828125,563.5399780273438,7.09
2015-10-02,22477.5,3536.422307876861,45.65999984741211,1138.1400146484375,562.3099975585938,7.08
2015-10-05,22477.0,3536.3436420486355,46.25,1135.75,570.0,7.07
2015-10-06,22519.0,3542.9515716195765,49.04999923706055,1147.1099853515625,581.2899780273438,7.06
2015-10-07,22519.0,3542.9515716195765,48.130001068115234,1145.4000244140625,579.5700073242188,7.04
2015-10-08,22216.0,3496.655447677938,49.650001525878906,1138.9599609375,586.780029296875,7.05
2015-10-09,22238.5,3504.71991985607,49.529998779296875,1157.530029296875,588.02001953125,7.04
2015-10-12,22355.0,3535.5053237138372,47.439998626708984,1164.0,592.0999755859375,7.04
2015-10-13,22410.0,3533.418510376131,46.599998474121094,1168.800048828125,590.8400268554688,7.04
2015-10-14,22395.0,3528.049463600462,46.29999923706055,1185.18994140625,589.97998046875,7.06
2015-10-15,22395.0,3528.883432241742,46.95000076293945,1183.1099853515625,592.4000244140625,7.06
2015-10-16,22281.0,3507.4380375912074,47.27000045776367,1177.199951171875,593.02001953125,7.07
2015-10-19,22395.0,3521.1711656596262,46.08000183105469,1170.449951171875,594.6099853515625,7.08
2015-10-20,22395.0,3527.6604484450445,45.54999923706055,1176.1099853515625,590.4500122070312,7.07
2015-10-21,22395.0,3527.160525666168,45.20000076293945,1167.0999755859375,590.239990234375,7.07
2015-10-22,22285.0,3505.0331386085713,45.41999816894531,1166.050048828125,595.0800170898438,7.07
2015-10-23,22395.0,3527.2715190685294,44.720001220703125,1164.260009765625,601.739990234375,7.08
2015-10-26,22340.0,3516.3382460600437,43.77000045776367,1163.199951171875,598.6099853515625,7.1
2015-10-27,22332.0,3515.079038093684,43.41999816894531,1166.949951171875,598.4400024414062,7.1
2015-10-28,22331.0,3511.6052329413856,46.189998626708984,1156.0999755859375,596.239990234375,7.1
2015-10-29,22335.5,3513.6942436129534,45.720001220703125,1145.9100341796875,605.2000122070312,7.13
2015-10-30,22335.5,3535.1609006358935,46.41999816894531,1142.3800048828125,607.3699951171875,7.1
2015-11-02,22340.0,3525.1049551141487,46.08000183105469,1133.75,602.760009765625,7.09
2015-11-03,22351.0,3527.5642180607497,47.70000076293945,1117.5999755859375,611.7100219726562,7.09
2015-11-04,22351.0,3527.6757209209213,46.540000915527344,1107.43994140625,610.5999755859375,7.1
2015-11-05,22351.5,3522.084511106088,45.31999969482422,1103.949951171875,615.1799926757812,7.12
2015-11-06,22364.0,3520.2265736770432,44.54999923706055,1088.6400146484375,612.3599853515625,7.11
2015-11-09,22427.5,3525.172437027494,44.099998474121094,1092.0999755859375,610.6599731445312,7.11
2015-11-10,22405.0,3521.801898444137,43.650001525878906,1089.9100341796875,605.27001953125,7.13
2015-11-11,22390.0,3516.348808685964,42.9900016784668,1086.1400146484375,603.530029296875,7.13
2015-11-12,22402.5,3517.2625550350776,41.61000061035156,1085.050048828125,605.5800170898438,7.13
2015-11-13,22417.5,3517.1877403842914,40.75,1083.6400146484375,611.27001953125,7.1
2015-11-16,22445.0,3522.8841822043014,42.040000915527344,1082.8499755859375,609.2100219726562,7.15
2015-11-17,22477.5,3523.8923235842344,41.060001373291016,1070.3699951171875,605.0499877929688,7.15
2015-11-18,22465.0,3518.4575596339564,40.59000015258789,1071.1400146484375,603.3400268554688,7.15
2015-11-19,22472.5,3520.679987876996,40.529998779296875,1082.4000244140625,601.9000244140625,7.14
2015-11-20,22472.5,3519.577007742013,40.38999938964844,1078.0999755859375,604.4600219726562,7.12
2015-11-23,22487.5,3519.5562047752674,42.029998779296875,1069.3399658203125,599.989990234375,7.11
2015-11-24,22505.0,3522.0194289983674,42.63999938964844,1075.489990234375,593.8300170898438,7.12
2015-11-25,22505.0,3522.3500999020534,43.20000076293945,1071.3900146484375,595.7000122070312,7.11
2015-11-27,22485.0,3516.0832138984806,41.7599983215332,1058.81005859375,582.8599853515625,7.14
2015-11-30,22505.0,3517.3954981957813,41.689998626708984,1064.4200439453125,573.2000122070312,7.11
2015-12-01,22490.0,3514.7763086305604,41.65999984741211,1069.489990234375,570.4099731445312,7.13
2015-12-02,22497.5,3515.9484216725673,40.099998474121094,1053.68994140625,574.4199829101562,7.12
2015-12-03,22487.5,3515.044918469977,41.279998779296875,1062.5699462890625,574.3800048828125,7.13
2015-12-04,22480.0,3511.9512450582433,40.150001525878906,1086.989990234375,571.6199951171875,7.13
2015-12-07,22485.0,3508.78573497714,37.63999938964844,1070.3900146484375,563.6199951171875,7.11
2015-12-08,22470.0,3501.5270975053654,37.84000015258789,1074.68994140625,574.1500244140625,7.12
2015-12-09,22480.0,3497.1997656168805,37.22999954223633,1073.2099609375,565.2000122070312,7.11
2015-12-10,22480.0,3491.876144402155,36.560001373291016,1071.5400390625,561.0399780273438,7.11
2015-12-11,22500.0,3485.5081108412073,35.36000061035156,1074.8900146484375,563.4299926757812,7.11
2015-12-14,22522.5,3487.048891884599,36.25,1062.9000244140625,562.219970703125,7.12
2015-12-15,22538.5,3488.391908336857,36.7400016784668,1060.739990234375,568.0,7.12
2015-12-16,22532.0,3480.7594378517642,35.720001220703125,1072.93994140625,572.5499877929688,7.13
2015-12-17,22525.0,3474.0966885788534,34.720001220703125,1051.739990234375,577.1099853515625,7.13
2015-12-18,22523.5,3475.0442772516494,34.4900016784668,1066.18994140625,568.1799926757812,7.12
2015-12-21,22546.0,3478.8914133775893,34.7400016784668,1078.43994140625,566.9000244140625,7.12
2015-12-22,22546.5,3480.042697196179,36.45000076293945,1072.3599853515625,566.3499755859375,7.12
2015-12-23,22532.0,3478.3414699713967,37.88999938964844,1070.3499755859375,564.27001953125,7.12
2015-12-24,22532.0,3478.6098248932212,38.11000061035156,1075.8800048828125,566.1699829101562,7.12
2015-12-28,22532.0,3472.5519794114753,36.689998626708984,1069.050048828125,569.9000244140625,7.11
