date,USDVND_close,VNDCNY_close,WTIUSD_close,XAUUSD_close,VN_close,CPI_mom
2003-10,15572.239130434782,1881.4372778011173,30.31391301362411,378.7400008491848,135.24826248832372,-0.20000000000000284
2003-11,15639.25,1889.504429438132,30.94777774810791,389.7433336046007,148.41277567545572,0.5600000000000023
2003-12,15639.047619047618,1889.45846580037,32.0490479242234,408.7847609747024,164.84476289295014,0.7999999999999972
2004-01,15669.57142857143,1893.1544035337254,34.05357115609305,415.9742889404297,182.80928693498885,1.0999999999999943
2004-02,15725.947368421053,1899.9296208106994,34.30473709106445,403.76684088456005,225.5078952186986,3.0
2004-03,15751.41304347826,1903.026101062527,36.68260839711065,407.5843466053838,265.1986959706182,0.7999999999999972
2004-04,15723.925,1899.7336666369993,36.33000030517578,404.7450012207031,261.5615005493164,0.5
2004-05,15744.368421052632,1902.1672826531906,40.19210534346731,383.9994747764186,259.86999993575245,0.9000000000000057
2004-06,15730.666666666666,1900.6052046040325,38.186190105619886,392.27238101050966,249.76095072428384,0.7999999999999972
2004-07,15732.5,1900.8102911149153,40.618570963541664,398.31285603841144,243.85809762137276,0.5
2004-08,15759.818181818182,1904.095541869735,44.814545544711024,401.65909229625356,228.26636505126953,0.5999999999999943
2004-09,15752.421052631578,1903.2369552550426,45.799999839381165,406.50947169253703,231.2373689350329,0.29999999999999716
2004-10,15756.142857142857,1903.7117989044661,52.96904772803897,421.04857235863096,233.03762018112909,0.0
2004-11,15758.65,1904.0234977799835,48.35599994659424,438.70249938964844,227.62350006103514,0.20000000000000284
2004-12,15777.047619047618,1906.2463721359638,43.36714263189407,442.6790480840774,232.93333289736793,0.5999999999999943
2005-01,15784.052631578947,1907.0927459346012,46.83473667345549,424.07262862356083,234.98684290835732,1.0999999999999943
2005-02,15797.785714285714,1908.7520322421617,48.84714317321777,427.1614292689732,234.22928728376115,2.5
2005-03,15811.113636363636,1910.3623654123853,54.42090901461515,434.2199998335405,240.12136285955256,0.09999999999999432
2005-04,15826.642857142857,1912.2386683486045,53.51714270455496,429.56190127418154,245.95619056338356,0.5999999999999943
2005-05,15841.947368421053,1914.0878209787932,49.903683712607936,421.8947352359169,243.43789592542146,0.5
2005-06,15861.59090909091,1916.4612325981261,56.246818195689805,431.3018174604936,246.20636333118784,0.4000000000000057
2005-07,15869.1,1931.1615118850182,58.842000007629395,424.3985000610352,247.30800018310546,0.4000000000000057
2005-08,15873.0,1959.224158811133,65.13739096600077,438.0565225352412,249.3739133088485,0.4000000000000057
2005-09,15882.675,1962.8353975004247,65.65499992370606,457.9699996948242,270.3819953918457,0.7999999999999972
2005-10,15903.238095238095,1966.0015892303575,62.251905168805806,469.8647620791481,298.95714024135043,0.4000000000000057
2005-11,15901.175,1967.1593130646797,58.304999923706056,475.9605026245117,315.0704971313477,0.4000000000000057
2005-12,15905.333333333334,1969.6301332794242,59.31285767328171,509.7614251999628,312.0566667829241,0.7999999999999972
2006-01,15913.166666666666,1972.9747742401948,65.07555474175348,549.4416673448351,308.22833082411023,1.2000000000000028
2006-02,15923.21875,1978.1582711398003,61.535624980926514,552.6812477111816,343.747501373291,2.0999999999999943
2006-03,15913.891304347826,1980.5915529450594,62.896086983058765,558.3565222698709,440.1769555133322,-0.5
2006-04,15931.842105263158,1987.777236097185,70.11789462440892,612.6331562243009,563.7005277934827,0.20000000000000284
2006-05,15970.775,1992.8339333951267,70.70149955749511,675.9099975585938,561.1255004882812,0.5999999999999943
2006-06,15983.568181818182,1996.3121692821633,70.9690898548473,596.1954539905895,526.5859042080966,0.4000000000000057
2006-07,15997.394736842105,2002.3581978917277,74.61631493819387,634.7136872944079,477.92473562140214,0.4000000000000057
2006-08,16010.5,2007.9385032166233,73.10695581850798,630.6586940599525,457.84565005095106,0.4000000000000057
2006-09,16033.975,2021.2194312874467,63.979000091552734,597.2424987792969,513.5019943237305,0.29999999999999716
2006-10,16060.90909090909,2032.3942619102118,59.21045424721458,586.7795437899503,526.5149966153232,0.20000000000000284
2006-11,16085.65,2045.5454747960623,59.36349983215332,627.6134979248047,564.3940032958984,0.5999999999999943
2006-12,16067.075,2054.0766940204185,62.08600025177002,628.9350036621094,728.925503540039,0.5
2007-01,16057.333333333334,2061.545961356703,54.604761941092356,631.2714349655878,928.6976143973214,1.0499999999999972
2007-02,15999.57142857143,2063.7940580425234,59.128571374075754,663.5357142857143,1083.7642735072545,2.1700000000000017
2007-03,16012.15909090909,2069.2121168995163,60.845454302701086,654.1918140758168,1110.986366965554,-0.21999999999999886
2007-04,16035.29411764706,2075.3853250368325,63.681176129509424,680.2235251034008,1000.9523566750919,0.4899999999999949
2007-05,16056.261904761905,2091.8898537965733,63.48666690644764,667.8833356584821,1043.8585757300966,0.769999999999996
2007-06,16112.595238095239,2111.3867117185787,67.49999963669549,655.4452369326636,1044.6476236979167,0.8499999999999943
2007-07,16132.619047619048,2130.003642072701,74.14190492175874,666.2404814220611,986.2914254324777,0.9399999999999977
2007-08,16211.08695652174,2140.617373372644,72.41304347826087,665.90869140625,905.3834812330163,0.5499999999999972
2007-09,16192.868421052632,2152.949081477156,79.7210528725072,715.7736848530017,954.7084157843339,0.5100000000000051
2007-10,16075.08695652174,2142.674409949109,85.64173922331437,756.7217407226562,1090.918260657269,0.7399999999999949
2007-11,16057.595238095239,2163.8780123463002,94.63857160295758,806.653331938244,1005.6147606259301,1.230000000000004
2007-12,16034.078947368422,2174.6856536908194,91.2073685495477,805.5684268349096,944.6057932000411,2.9099999999999966
2008-01,15980.261904761905,2206.9943992954204,92.91666666666667,891.9771408807663,842.2723795572916,2.3799999999999955
2008-02,15947.25,2228.322785289242,97.64214215959821,934.5792846679688,750.951420375279,3.5600000000000023
2008-03,15914.675,2249.7679920732953,105.3640007019043,962.3050048828125,585.7050033569336,2.989999999999995
2008-04,16116.463147615132,2302.4307267684467,112.35368347167969,910.6736867804276,531.8868376079358,2.200000000000003
2008-05,16166.65625,2316.625682156708,126.33437538146973,892.1781272888184,472.805627822876,3.9099999999999966
2008-06,16522.904761904763,2395.3771690908115,134.071903410412,890.5833304268973,382.6847606840588,2.1400000000000006
2008-07,16804.113636363636,2458.2509997447146,133.61136488481,940.3499950062145,449.98636141690343,1.1299999999999955
2008-08,16613.333333333332,2424.3157760167733,116.56571524483817,836.6166614350818,491.4785664876302,1.5600000000000023
2008-09,16619.0,2430.5596612532654,103.37150001525879,830.5675018310546,485.25149993896486,0.18000000000000682
2008-10,16700.41304347826,2443.1858893085755,77.04130454685377,805.4152142068614,383.33043106742525,-0.18999999999999773
2008-11,16939.236842105263,2480.825334474551,57.39631532367907,757.9657914011102,343.35841771175984,-0.7600000000000051
2008-12,17085.5,2492.748893234795,42.15909090909091,824.8227317116477,303.43181679465556,-0.6800000000000068
2009-01,17479.3,2557.166193858784,41.76466623942057,849.12666015625,308.737998453776,0.3199999999999932
2009-02,17482.57894736842,2557.1496159600747,39.162104757208574,942.2131604646381,266.62473738820927,1.1700000000000017
2009-03,17563.386363636364,2569.134607839282,48.028636412187055,926.6636408025569,261.53727583451706,-0.1700000000000017
2009-04,17783.236842105263,2603.1745160519054,49.73789476093493,892.4894730417352,319.94631636770146,0.3499999999999943
2009-05,17779.21052631579,2605.2703596098236,59.4352633827611,931.2236809981497,387.6189527009663,0.4399999999999977
2009-06,17786.340909090908,2602.6513326192685,69.6913632479581,945.7136341441761,470.46272693980825,0.5499999999999972
2009-07,17805.75,2606.2524699170626,64.20090987465598,935.2545498934659,439.9645468971946,0.519999999999996
2009-08,17813.785714285714,2607.1863849800684,71.26285625639416,949.8380969819568,505.50714401971726,0.23999999999999488
2009-09,17831.75,2611.5380473091063,69.51349983215331,999.1775054931641,561.3835021972657,0.6200000000000045
2009-10,17887.68181818182,2620.1355680909146,75.76772689819336,1044.8931718306108,591.5136358087713,0.37000000000000455
2009-11,17933.825,2626.744243131416,78.13949966430664,1128.7274963378907,538.2325088500977,0.5499999999999972
2009-12,18496.227272727272,2708.897254546518,74.58090868863192,1127.6568048650568,474.8095439564098,1.3799999999999955
2010-01,18473.78947368421,2705.849636933855,78.32579000372635,1117.3605378803454,502.5247433311061,1.3599999999999994
2010-02,18680.833333333332,2735.855079847503,76.01799977620443,1093.2333251953125,495.4646687825521,1.9599999999999937
2010-03,18929.456521739132,2773.0008122690733,81.27956523065981,1114.2826033882473,513.300001061481,0.75
2010-04,19012.63157894737,2785.4524850116804,84.44894690262645,1148.9531506990131,521.8189472399259,0.14000000000000057
2010-05,18998.947368421053,2782.563567343551,73.59789436741879,1206.8415848581415,515.4552596242804,0.269999999999996
2010-06,18988.06818181818,2784.651282617214,75.29090916026722,1234.1627308238637,507.6590936834162,0.21999999999999886
2010-07,19096.64285714286,2818.0535016083168,76.37285650344123,1192.3681001209077,501.06380644298736,0.060000000000002274
2010-08,19296.272727272728,2842.8100312521424,76.59909057617188,1217.6750044389205,458.6736366965554,0.23000000000000398
2010-09,19487.105263157893,2894.069580759049,75.52263119346217,1276.2078857421875,453.8584193179482,1.3100000000000023
2010-10,19491.428571428572,2922.9401797015576,81.97095198858352,1345.0785725911458,453.3157145182292,1.0499999999999972
2010-11,19494.238095238095,2930.010730162249,84.34285736083984,1371.8109421502977,441.2547636486235,1.8599999999999994
2010-12,19495.795454545456,2932.675817981371,89.19590897993608,1393.0013649680398,474.4272724498402,1.980000000000004
2011-01,19496.194444444445,2954.456544171865,89.36222288343642,1359.2660997178818,494.61277770996094,1.7399999999999949
2011-02,20582.60714285714,3127.4590832712347,89.8764283316476,1382.614292689732,498.0414254324777,2.0900000000000034
2011-03,20867.17391304348,3178.472958569974,102.96695642885955,1423.3321851647418,466.05782417629075,2.1700000000000017
2011-04,20837.36111111111,3192.430944628362,110.2727779812283,1487.0127699110244,462.5972205268012,3.319999999999993
2011-05,20646.842105263157,3178.1507073294183,100.15210482948704,1508.0299971731085,449.8826326069079,2.2099999999999937
2011-06,20597.840909090908,3181.14162501283,96.36545528065075,1528.4149946732955,439.1513658003374,1.0900000000000034
2011-07,20587.2,3187.7930625130657,97.32800064086913,1578.4920043945312,417.3139984130859,1.1700000000000017
2011-08,20759.0,3241.483469748052,86.31130450704823,1763.8891336192255,398.2882624087126,0.9300000000000068
2011-09,20836.7,3261.139011291297,85.52200012207031,1759.5875,448.52249908447266,0.8199999999999932
2011-10,20900.97619047619,3280.8294074136584,86.55047643752326,1671.0842750186011,414.13380940755206,0.35999999999999943
2011-11,21007.595238095237,3304.8322626964773,97.14857192266555,1741.4771437872023,394.1885724748884,0.39000000000000057
2011-12,21013.45238095238,3309.8417521621595,98.53428540910993,1639.885230654762,369.2557140531994,0.5300000000000011
2012-01,20998.8,3326.522851257659,100.67266642252604,1649.1780110677084,356.74933064778645,1.0
2012-02,20884.15,3314.8975076075717,102.33100051879883,1741.9544982910156,408.2350021362305,1.3700000000000045
2012-03,20845.113636363636,3301.738215894884,106.2509089383212,1676.4431873668325,441.14772865988994,0.1599999999999966
2012-04,20835.944444444445,3303.7869577272036,103.16777674357097,1648.032762315538,461.79444207085504,0.04999999999999716
2012-05,20858.809523809523,3297.6077940191003,94.10809507824126,1584.8895147414435,456.73904854910717,0.18000000000000682
2012-06,20937.285714285714,3290.054273092746,82.42095293317523,1600.5666678292412,426.9790475027902,-0.2600000000000051
2012-07,20870.238095238095,3275.2538051543243,87.7038105555943,1592.451915922619,415.20618983677457,-0.29000000000000625
2012-08,20862.608695652172,3280.458797267015,94.14434781281844,1630.3321851647418,414.5439134680706,0.6299999999999955
2012-09,20863.157894736843,3301.008764311908,94.50210531134354,1748.6684249074835,393.93368369654604,2.200000000000003
2012-10,20860.0,3329.962223631589,89.43913036844005,1744.7021855893342,392.32087243121606,0.8499999999999943
2012-11,20851.190476190477,3344.840395782593,86.72619047619048,1722.6456996372767,382.1623825799851,0.46999999999999886
2012-12,20846.184210526317,3343.841904681097,88.13263140226665,1684.7963160464637,393.6142096268503,0.269999999999996
2013-01,20842.333333333332,3349.985410098718,94.8471421741304,1670.0176071893602,454.8038112095424,1.25
2013-02,20869.464285714286,3348.460040086181,94.7764276776995,1624.325718470982,481.80142647879467,1.3199999999999932
2013-03,20945.325,3369.6131856781712,92.97300071716309,1593.2454895019532,479.5385009765625,-0.18999999999999773
2013-04,20905.026315789473,3377.56878124069,92.00157968621505,1490.4168315686677,490.2363136693051,0.01999999999999602
2013-05,20963.52380952381,3413.834664015606,94.88714236304874,1415.5047607421875,494.3161926269531,-0.060000000000002274
2013-06,21033.45,3428.729028146714,95.77449951171874,1342.2485046386719,503.97950286865233,0.04999999999999716
2013-07,21218.977272727272,3458.929941056753,104.76954581520774,1289.8545532226562,491.7677279385653,0.269999999999996
2013-08,21123.06818181818,3450.554500650053,106.522272976962,1353.5136385830965,494.77954656427556,0.8299999999999983
2013-09,21127.3,3451.9617058654585,106.18350028991699,1348.7579956054688,478.38200225830076,1.0600000000000023
2013-10,21109.565217391304,3458.378348343855,100.4378257419752,1315.6743535580842,498.08608610733694,0.4899999999999949
2013-11,21102.225,3463.199732892822,93.9070011138916,1276.493994140625,502.3344970703125,0.3400000000000034
2013-12,21111.095238095237,3475.3407773785966,97.91333371117001,1222.2838018508185,507.05857340494794,0.5100000000000051
2014-01,21091.882352941175,3486.2218162605136,94.30352962718291,1243.417049632353,529.8964682186352,0.6899999999999977
2014-02,21102.96875,3467.497583853185,101.47499942779541,1309.3968811035156,571.189998626709,0.5499999999999972
2014-03,21099.166666666668,3417.9091024155614,100.47333308628627,1335.0319010416667,591.0538068498884,-0.4399999999999977
2014-04,21096.773643092107,3389.313957624163,102.01368351986534,1298.728425678454,583.5984175832648,0.0799999999999983
2014-05,21128.815789473683,3388.0111011911663,102.08473687422902,1287.6363075657894,541.6699989720395,0.20000000000000284
2014-06,21253.880952380954,3410.8564879507385,105.17333366757347,1282.6776123046875,567.3490484328497,0.29999999999999716
2014-07,21235.454545454544,3425.7130253534824,102.31909075650302,1311.2668179598722,590.9527254971591,0.23000000000000398
2014-08,21206.14285714286,3445.7979659294265,96.02857171921502,1295.6599876767114,611.3557216099331,0.21999999999999886
2014-09,21206.975,3454.858129446954,93.02799949645996,1234.2384826660157,621.1999938964843,0.4000000000000057
2014-10,21254.565217391304,3469.8740796546913,84.24434761379077,1223.1108716881793,601.7208703082541,0.10999999999999943
2014-11,21327.842105263157,3481.927459492517,75.67210548802426,1176.0957994962994,594.1478946083471,-0.269999999999996
2014-12,21374.659090909092,3452.972081433455,59.282727154818446,1199.4636341441762,548.8463634144176,-0.23999999999999488
2015-01,21358.86842105263,3434.351293256652,46.96157897146124,1257.1784153988488,571.3236790707236,-0.20000000000000284
2015-02,21309.89285714286,3408.8185969456204,50.58642823355539,1234.0028599330358,579.3735656738281,-0.04999999999999716
2015-03,21443.409090909092,3437.009381224221,47.8381817557595,1179.5522793856535,577.798173384233,0.15000000000000568
2015-04,21594.833333333332,3481.968828357484,53.984444512261284,1199.693895128038,557.090552435981,0.14000000000000057
2015-05,21751.71052631579,3506.0926821258395,59.44105228624846,1199.7310534025494,551.6321025647616,0.1599999999999966
2015-06,21813.613636363636,3515.027782611539,59.77181816101074,1182.3913518732245,581.5859042080966,0.3499999999999943
2015-07,21818.954545454544,3514.2241714413276,50.9122727134011,1128.9900068803267,625.1790910200639,0.12999999999999545
2015-08,22171.428571428572,3497.6786867157825,42.86095264979771,1119.5404866536458,580.2680954706101,-0.06999999999999318
2015-09,22512.125,3534.414405410008,45.31349983215332,1125.1760192871093,565.8484985351563,-0.20999999999999375
2015-10,22379.136363636364,3524.3847844833417,46.38045432350852,1157.8749944513495,589.4468189586293,0.10999999999999943
2015-11,22431.0,3521.1662462633685,42.96100006103516,1085.6265014648438,602.9230072021485,0.06999999999999318
2015-12,22505.0,3487.425581427271,37.31318213722923,1068.6268033114347,569.7586337002841,0.01999999999999602
2016-01,22407.0,3408.7533739291953,31.758947071276214,1098.8226318359375,549.4589426141036,0.0
2016-02,22337.233333333334,3413.153382381456,31.489333470662434,1197.4193196614583,552.1953369140625,0.4200000000000017
2016-03,22304.727272727272,3429.4436075102103,38.03818217190829,1245.0622669566762,572.700908314098,0.5699999999999932
2016-04,22310.025,3444.27365167017,41.246499633789064,1242.7144958496094,578.068002319336,0.3299999999999983
2016-05,22309.28947368421,3415.0667630905145,47.09789456819233,1255.738949424342,611.3379002621299,0.5400000000000063
2016-06,22364.159090909092,3392.82890410968,48.79409044439142,1276.2459106445312,625.4059143066406,0.45999999999999375
2016-07,22301.675,3338.9645368016018,44.79349994659424,1339.2605041503907,657.6150024414062,0.12999999999999545
2016-08,22303.565217391304,3354.517474265357,44.77695630944294,1338.490430748981,653.3943507982337,0.09999999999999432
2016-09,22305.0,3343.2905106419807,45.27949981689453,1326.6480041503905,668.453500366211,0.5400000000000063
2016-10,22308.880952380954,3314.2814200800826,49.92857161022368,1265.9099934895833,682.0300031389509,0.8299999999999983
2016-11,22448.761904761905,3281.351146767891,45.666666666666664,1236.4500034877233,673.0557105654761,0.480000000000004
2016-12,22720.85714285714,3282.098548577105,52.06238047281901,1151.1985677083333,663.278570265997,0.23000000000000398
2017-01,22599.0,3277.259381481482,52.52562427520752,1193.2537689208984,683.593132019043,0.45999999999999375
2017-02,22724.61111111111,3306.898406848379,53.434444427490234,1236.383321126302,708.1233283148872,0.23000000000000398
2017-03,22793.717391304348,3305.195229996314,49.716521553371265,1231.309575619905,715.9078236455503,0.20999999999999375
2017-04,22712.555555555555,3296.4536754284395,51.03388934665256,1271.318895128038,718.7605556911892,0.0
2017-05,22705.7,3297.673582173982,48.56750011444092,1243.4910095214843,730.2354949951172,-0.5300000000000011
2017-06,22711.81818181818,3335.7310796640436,45.14181795987216,1260.0409046519887,759.7322720614346,-0.1700000000000017
2017-07,22729.4,3356.9132640281787,46.77000007629395,1238.2244934082032,772.6284942626953,0.10999999999999943
2017-08,22731.021739130436,3408.5092182904577,48.038695957349695,1284.3278171705163,776.5834775178329,0.9200000000000017
2017-09,22726.6,3458.252116824223,49.74450035095215,1314.3694885253906,801.9749969482422,0.5900000000000034
2017-10,22720.977272727272,3428.7313793207245,51.46772766113281,1280.907265403054,820.4290882457386,0.4099999999999966
2017-11,22714.886363636364,3430.3512436934548,56.602272900668055,1282.090909090909,892.6931901411576,0.12999999999999545
2017-12,22712.4,3444.1808479144006,57.89300003051758,1266.5039916992187,950.3464996337891,0.20999999999999375
2018-01,22710.747581845237,3532.7954739913853,63.66190447126116,1330.8852364676338,1058.3761945452009,0.5100000000000051
2018-02,22719.233333333334,3597.3061921600915,62.31800053914388,1327.1659912109376,1070.399344889323,1.2399999999999949
2018-03,22776.809523809523,3602.4989277301593,62.814286004929315,1326.3895147414435,1142.5414283389136,-0.269999999999996
2018-04,22785.842105263157,3619.4321953343056,66.10947378058182,1336.673159950658,1146.1431627775494,0.0799999999999983
2018-05,22781.68181818182,3573.5488124899316,69.96409086747603,1303.2790860262785,1015.6977206143466,0.5499999999999972
2018-06,22852.54761904762,3533.366529313334,67.33095259893508,1280.3799990699404,1000.2728591192337,0.6099999999999994
2018-07,23101.93181818182,3439.857784163017,71.10045450383967,1237.7872869318182,924.319091796875,-0.09000000000000341
2018-08,23294.717391304348,3401.725205631177,68.33478214429772,1200.3391378651495,973.9260837720788,0.45000000000000284
2018-09,23309.63157894737,3399.252047519973,70.35842052258943,1197.8689414576481,991.6663143760279,0.5900000000000034
2018-10,23345.043478260868,3373.1065678649334,70.8008688221807,1215.33130413553,961.4756522800611,0.3299999999999983
2018-11,23326.5,3361.597492050071,56.461363705721766,1220.8272705078125,917.7549993341619,-0.29000000000000625
2018-12,23290.78947368421,3382.672582773304,49.08842086791992,1250.2199964021381,935.2273752312911,-0.25
2019-01,23199.227272727272,3417.626053675122,51.52499961853027,1292.7886463512075,902.1986361416904,0.09820000000000562
2019-02,23204.5,3445.027359017834,55.43133341471354,1321.6160074869792,962.048661295573,0.8015999999999934
2019-03,23201.02380952381,3456.685612009099,57.99095190139044,1300.7523949032739,991.1657133556548,-0.20959999999999468
2019-04,23208.777777777777,3456.116984870442,63.79333305358887,1286.3316786024307,980.4383307562935,0.3097000000000065
2019-05,23360.204545454544,3405.808965057129,60.580454566261984,1284.0891002308238,969.4763655229049,0.492999999999995
2019-06,23339.6,3383.8083911273834,54.68199996948242,1361.2880065917968,953.6274993896484,-0.09220000000000539
2019-07,23222.195652173912,3376.795536824905,57.46782634569251,1415.405660878057,979.0813041355299,0.1816000000000031
2019-08,23210.522727272728,3286.580655558272,54.86227243596857,1503.122725053267,980.0709117542614,0.28010000000000446
2019-09,23205.275,3262.1627789528375,57.00599994659424,1506.7259948730468,985.0189971923828,0.3152999999999935
2019-10,23204.043478260868,3270.6069825367335,53.939565409784734,1494.7069516389267,991.6204382854959,0.5850999999999971
2019-11,23199.071428571428,3304.672789613712,57.04380943661644,1469.9838053385417,1002.567144484747,0.9625999999999948
2019-12,23173.666666666668,3304.666179448335,59.79142870221819,1481.7428559802827,960.461431594122,1.399000000000001
2020-01,23177.029411764706,3350.7266267075374,58.825293597053076,1558.249418370864,966.498825970818,1.2327999999999975
2020-02,23242.275,3322.2967692621532,50.63999996185303,1595.2280029296876,924.6744995117188,-0.1670000000000016
2020-03,23358.227272727272,3327.270829558893,30.829999750310723,1590.466835715554,766.9368202903054,-0.7172000000000054
2020-04,23476.947368421053,3319.7109545370677,16.832105209952907,1688.9452418277137,760.1542037160773,-1.542900000000003
2020-05,23343.25,3285.4072963566514,10.603999996185303,1718.664990234375,831.9799957275391,-0.030199999999993565
2020-06,23223.772727272728,3279.5115652676814,14.94954538345337,1735.1127263849432,866.4590897993608,0.6584000000000003
2020-07,23187.152173913044,3309.3401185711177,19.13869567539381,1846.000875721807,846.9039120881454,0.39929999999999666
2020-08,23174.14285714286,3345.640315899086,24.145238240559895,1969.5290352957588,852.5190516880581,0.07429999999999382
2020-09,23178.071428571428,3403.6053725629504,32.54047602698917,1922.193324497768,899.5809500558036,0.12449999999999761
2020-10,23181.68181818182,3446.4882490270534,39.656818043101914,1899.7549937855113,931.8186340332031,0.0858999999999952
2020-11,23169.04761904762,3509.966127316268,41.69523820422945,1865.4466668991815,968.6766648065476,-0.008399999999994634
2020-12,23122.227272727272,3536.267285206735,47.11181796680797,1859.4140902432528,1056.7490844726562,0.102800000000002
2021-01,23066.85,3566.2871243298387,51.992499351501465,1864.660009765625,1146.6865020751952,0.06239999999999668
2021-02,23016.071428571428,3562.54793051739,58.870714732578826,1805.8300170898438,1132.5721609933037,1.518100000000004
2021-03,23057.0,3541.4158703252983,62.27956539651622,1721.3991115404212,1179.3291280995245,-0.26770000000000493
2021-04,23067.722222222223,3539.4983253336673,61.76444413926866,1759.9472113715278,1239.8483276367188,-0.03830000000000666
2021-05,23050.86111111111,3589.8740627387397,65.26666620042589,1863.611083984375,1278.7111002604167,0.15840000000000032
2021-06,22997.95238095238,3578.8092836210894,71.39952341715495,1830.2614164806548,1366.145252046131,0.18739999999999668
2021-07,23004.727272727272,3552.6703754028235,72.74318174882369,1805.6490866921165,1316.4122924804688,0.622399999999999
2021-08,22846.454545454544,3527.4464188340394,67.76181775873357,1786.0695356889205,1338.1331787109375,0.24790000000000134
2021-09,22759.333333333332,3525.7565278493316,71.78333282470703,1773.711669921875,1342.860568576389,-0.6154999999999973
2021-10,22754.0625,3549.2316145713307,82.5806245803833,1780.932502746582,1398.6925048828125,-0.058000000000006935
2021-11,22676.045454545456,3549.2780488385106,79.00500072132458,1817.9036365855825,1466.7413496537642,-0.20780000000000598
2021-12,22912.772727272728,3597.9134447085157,72.11318102749911,1791.79228626598,1471.9759022105825,-0.1816000000000031
