date,USDVND_close,VNDCNY_close,WTIUSD_close,XAUUSD_close,VN_close
2001-02-02,14568.0,1759.9729347934665,31.190000534057617,267.5,250.22999572753906
2001-02-05,14572.0,1760.541168033788,30.549999237060547,265.54998779296875,254.9600067138672
2001-02-07,14575.0,1761.010142375347,31.270000457763672,263.3500061035156,259.92999267578125
2001-02-09,14578.0,1761.3939252173836,31.030000686645508,260.6499938964844,260.1499938964844
2001-02-12,14576.0,1760.939421852661,30.510000228881836,261.3500061035156,256.17999267578125
2001-02-14,14579.0,1761.5147507027189,29.709999084472656,259.8999938964844,252.2100067138672
2001-02-16,14582.5,1761.8097435391649,29.15999984741211,258.95001220703125,248.97999572753906
2001-02-21,14588.0,1762.4317944602042,28.530000686645508,258.54998779296875,246.75
2001-02-23,14592.0,1762.8723959710503,29.040000915527344,261.5,251.22000122070312
2001-02-26,14592.0,1762.8297443239064,28.420000076293945,266.8500061035156,255.61000061035156
2001-02-28,14589.0,1762.3182896417422,27.389999389648438,267.25,252.39999389648438
2001-03-02,14585.0,1761.8564103958356,27.84000015258789,262.75,253.63999938964844
2001-03-05,14585.0,1761.9627737880537,28.600000381469727,263.1499938964844,250.72999572753906
2001-03-07,14580.0,1761.4439744414865,29.0,262.3500061035156,248.0500030517578
2001-03-09,14580.0,1761.4226653822584,27.950000762939453,272.3800048828125,252.61000061035156
2001-03-12,14580.0,1761.2098060349297,28.0,272.54998779296875,255.99000549316406
2001-03-14,14576.0,1760.8544170199157,26.40999984741211,263.04998779296875,257.70001220703125
2001-03-16,14574.0,1760.7617025042032,26.739999771118164,258.75,258.5199890136719
2001-03-19,14574.0,1760.740401183371,26.149999618530273,260.6499938964844,260.2900085449219
2001-03-21,14572.0,1760.5200719700322,26.799999237060547,263.04998779296875,261.1099853515625
2001-03-23,14571.0,1760.3566633461523,27.299999237060547,262.3500061035156,259.6000061035156
2001-03-26,14571.0,1760.3992567029468,27.479999542236328,262.6499938964844,260.1099853515625
2001-03-28,14571.0,1760.271482815614,26.309999465942383,260.04998779296875,264.70001220703125
2001-03-30,14569.0,1760.029869819551,26.290000915527344,257.95001220703125,269.29998779296875
2001-04-02,14569.0,1760.0511612565099,25.59000015258789,255.5500030517578,274.42999267578125
2001-04-04,14569.0,1760.1576261687756,27.1200008392334,258.75,279.55999755859375
2001-04-06,14573.0,1760.725888950124,27.059999465942383,259.8999938964844,284.69000244140625
2001-04-09,14573.0,1760.6619847485856,27.280000686645508,258.5,289.82000732421875
2001-04-11,14580.0,1761.5290128689396,28.18000030517578,258.75,295.0899963378906
2001-04-16,14559.0,1758.9918311631614,28.790000915527344,263.3999938964844,306.1600036621094
2001-04-18,14582.0,1761.6429756804125,27.950000762939453,261.25,311.9599914550781
2001-04-20,14586.0,1762.1262133640444,27.280000686645508,264.6499938964844,317.760009765625
2001-04-23,14586.0,1762.2326020409573,27.610000610351562,263.5,313.739990234375
2001-04-25,14589.0,1762.659026548642,27.290000915527344,262.3500061035156,315.2699890136719
2001-04-27,14591.0,1762.7729102246728,28.270000457763672,264.04998779296875,321.07000732421875
2001-05-02,14591.0,1762.7515850886512,27.799999237060547,265.3500061035156,327.1300048828125
2001-05-04,14593.0,1762.9932068534497,28.360000610351562,266.1499938964844,332.0
2001-05-07,14598.0,1763.5972612654464,27.770000457763672,266.1000061035156,338.3500061035156
2001-05-09,14606.0,1764.5424017822043,28.229999542236328,269.8999938964844,344.4700012207031
2001-05-11,14613.0,1765.473497920538,28.549999237060547,268.04998779296875,351.05999755859375
2001-05-14,14616.0,1765.8359437217946,28.709999084472656,268.5,357.6499938964844
2001-05-16,14623.0,1766.7241944569619,28.860000610351562,272.20001220703125,364.2699890136719
2001-05-18,14631.0,1767.7121260479782,29.90999984741211,286.3500061035156,370.8999938964844
2001-05-21,14636.0,1768.1027200537517,29.979999542236328,285.6499938964844,377.42999267578125
2001-05-23,14643.0,1769.0979559331033,29.579999923706055,283.75,384.1600036621094
2001-05-25,14654.0,1770.426923871044,28.3799991607666,277.8999938964844,390.8800048828125
2001-05-30,14672.0,1772.472939116786,28.549999237060547,266.1000061035156,404.260009765625
2001-06-01,14700.0,1775.8555210616653,27.93000030517578,267.0,411.0299987792969
2001-06-04,14700.0,1776.0057075279085,28.200000762939453,265.54998779296875,417.7900085449219
2001-06-06,14725.0,1778.9832858120722,27.719999313354492,266.25,424.55999755859375
2001-06-08,14746.0,1781.6279392340994,28.329999923706055,273.5,426.5799865722656
2001-06-11,14746.0,1781.6279392340994,29.040000915527344,268.0,428.0199890136719
2001-06-13,14780.0,1785.477048578417,28.84000015258789,272.6499938964844,456.17999267578125
2001-06-15,14801.0,1788.208195722488,28.510000228881836,271.1499938964844,486.3399963378906
2001-06-18,14811.0,1789.4163628704662,27.549999237060547,273.04998779296875,518.6199951171875
2001-06-20,14830.0,1791.7118804516247,26.5,272.6499938964844,553.5599975585938
2001-06-22,14846.0,1793.7100492248364,26.829999923706055,272.6000061035156,563.0
2001-06-25,14853.0,1794.534085721456,27.25,274.0,571.0399780273438
2001-06-27,14858.0,1795.1381839123,25.610000610351562,272.25,531.9299926757812
2001-06-29,14869.0,1796.488934522706,26.25,270.8500061035156,500.2799987792969
2001-07-02,14876.0,1797.2694493323243,25.950000762939453,269.3500061035156,491.1700134277344
2001-07-06,14888.0,1798.7627730573645,28.209999084472656,266.25,502.92999267578125
2001-07-09,14895.0,1799.6302831202977,27.59000015258789,266.6499938964844,470.8299865722656
2001-07-11,14907.0,1801.036556573202,27.110000610351562,268.75,436.1300048828125
2001-07-13,14917.0,1802.2883473182599,26.59000015258789,267.3500061035156,416.4599914550781
2001-07-16,14920.0,1802.650810617982,26.059999465942383,267.1499938964844,411.42999267578125
2001-07-18,14928.0,1803.5519185018106,24.889999389648438,270.75,438.1199951171875
2001-07-20,14936.0,1804.5621156894679,25.719999313354492,270.1499938964844,466.6700134277344
2001-07-23,14941.0,1805.1225357941823,26.1200008392334,268.8500061035156,438.3299865722656
2001-07-25,14950.0,1806.2098862273626,26.84000015258789,267.95001220703125,450.8699951171875
2001-07-27,14960.0,1807.4180533753408,27.020000457763672,267.8500061035156,445.3699951171875
2001-07-30,14965.0,1808.0877601138136,26.6299991607666,265.25,422.4599914550781
2001-08-01,14968.0,1808.4064653376056,26.770000457763672,267.54998779296875,395.6300048828125
2001-08-03,14980.0,1809.8781797688957,27.6200008392334,268.45001220703125,371.760009765625
2001-08-06,14986.0,1810.559287960084,27.739999771118164,267.75,350.69000244140625
2001-08-08,14993.0,1811.3394724829361,27.540000915527344,268.3500061035156,373.6300048828125
2001-08-10,15001.0,1812.415392170441,28.049999237060547,274.25,394.17999267578125
2001-08-13,15001.0,1812.3498215497154,27.81999969482422,276.04998779296875,368.3399963378906
2001-08-15,15011.0,1813.5579742205705,27.559999465942383,276.04998779296875,344.30999755859375
2001-08-17,15014.0,1813.9860474666357,26.68000030517578,279.25,321.8299865722656
2001-08-20,15014.0,1813.9860474666357,27.18000030517578,276.1499938964844,302.25
2001-08-22,15009.0,1813.3600105726966,26.3700008392334,274.54998779296875,320.9800109863281
2001-08-24,15009.0,1813.2724699857524,26.899999618530273,272.8500061035156,300.0299987792969
2001-08-27,15012.0,1813.7005225448274,26.670000076293945,272.8500061035156,279.6499938964844
2001-08-29,15016.0,1814.205737807956,27.049999237060547,273.75,261.3500061035156
2001-08-31,15018.0,1814.4473741608872,27.200000762939453,274.45001220703125,277.3999938964844
2001-09-05,15022.0,1814.9086896928054,26.950000762939453,272.0,296.42999267578125
2001-09-07,15027.0,1815.5786683080707,28.030000686645508,273.1499938964844,307.760009765625
2001-09-10,15028.0,1815.699489407978,27.6299991607666,271.75,286.54998779296875
2001-09-14,15000.0,1812.3384252194237,30.229999542236328,286.29998779296875,274.6400146484375
2001-09-17,14998.0,1812.0748564107569,28.809999465942383,289.95001220703125,266.0899963378906
2001-09-19,15022.0,1814.9965215764123,26.719999313354492,290.6499938964844,273.3699951171875
2001-09-21,15022.0,1814.9745628085338,25.969999313354492,291.70001220703125,272.0299987792969
2001-09-24,15023.0,1815.0295064076033,23.8799991607666,289.5,259.75
2001-09-26,15023.0,1815.0514650432156,21.200000762939453,293.0,249.72000122070312
2001-09-28,15028.0,1815.6775224009991,23.360000610351562,292.95001220703125,244.4600067138672
2001-10-01,15030.0,1815.9191616773367,22.729999542236328,291.95001220703125,229.05999755859375
2001-10-03,15035.0,1816.5232598681807,22.010000228881836,289.70001220703125,214.2899932861328
2001-10-05,15037.0,1816.7648991445185,23.049999237060547,291.25,203.1199951171875
2001-10-08,15042.0,1817.3909848066812,22.299999237060547,292.1499938964844,217.10000610351562
2001-10-10,15044.0,1817.6106366117,22.809999465942383,285.1000061035156,221.17999267578125
2001-10-12,15048.0,1818.159905486396,23.059999465942383,284.70001220703125,225.27000427246094
2001-10-15,15050.0,1818.3795533034886,22.40999984741211,281.54998779296875,229.35000610351562
2001-10-17,15050.0,1818.3135558077877,22.309999465942383,282.54998779296875,233.47999572753906
2001-10-19,15051.0,1818.456374078882,21.700000762939453,279.7699890136719,237.6199951171875
2001-10-22,15051.0,1818.412374421942,21.770000457763672,275.6000061035156,242.00999450683594
2001-10-24,15052.0,1818.599195805755,22.219999313354492,275.5,246.41000366210938
2001-10-26,15054.0,1818.7748245663356,22.0,277.3999938964844,250.85000610351562
2001-10-29,15057.0,1819.1372747107291,22.25,278.8999938964844,255.5500030517578
2001-10-31,15057.0,1819.1812919078948,21.06999969482422,279.6499938964844,260.2900085449219
2001-11-02,15062.0,1819.7633739253752,20.020000457763672,279.95001220703125,265.0299987792969
2001-11-05,15064.0,1820.0270293750766,20.290000915527344,278.8500061035156,269.7699890136719
2001-11-07,15068.0,1820.5543594137519,20.040000915527344,280.45001220703125,274.8900146484375
2001-11-09,15073.0,1821.1584722221583,22.25,277.45001220703125,280.0299987792969
2001-11-12,15075.0,1821.4221541206418,21.729999542236328,278.25,285.05999755859375
2001-11-14,15078.0,1821.7405444033466,19.920000076293945,277.3500061035156,290.510009765625
2001-11-16,15081.0,1822.015042916556,17.899999618530273,274.8500061035156,295.9700012207031
2001-11-19,15079.0,1821.7952424362811,17.950000762939453,273.0,301.0899963378906
2001-11-21,15084.0,1822.4213738076191,18.959999084472656,273.3500061035156,296.1099853515625
2001-11-26,15086.0,1822.6409594398658,18.690000534057617,273.1499938964844,296.8999938964844
2001-11-28,15088.0,1822.8386972042474,19.219999313354492,274.3500061035156,293.0299987792969
2001-11-30,15092.0,1823.3219524261997,19.440000534057617,274.3999938964844,288.5199890136719
2001-12-03,15068.5,1820.526666930904,20.09000015258789,277.54998779296875,283.0199890136719
2001-12-05,15093.0,1823.4427662316878,19.489999771118164,274.1499938964844,279.1499938964844
2001-12-07,15091.0,1823.2011386207116,19.040000915527344,274.54998779296875,275.489990234375
2001-12-10,15088.0,1822.8825928694614,18.3700008392334,272.75,271.6199951171875
2001-12-12,15088.0,1822.9267006911282,18.360000610351562,274.25,267.8299865722656
2001-12-14,15086.0,1822.6850614147907,19.229999542236328,278.45001220703125,263.0400085449219
2001-12-17,15089.0,1823.0254646899473,19.219999313354492,277.8500061035156,259.0799865722656
2001-12-19,15091.0,1823.3112187021425,19.799999237060547,275.95001220703125,247.25999450683594
2001-12-21,15096.0,1823.9153242016794,19.6200008392334,278.1499938964844,250.9499969482422
2001-12-26,15101.0,1824.5415039492345,21.270000457763672,279.25,242.75
2001-12-28,15106.0,1825.101454178167,20.40999984741211,276.54998779296875,239.27000427246094
2001-12-31,15108.0,1825.3872618810037,19.84000015258789,278.95001220703125,235.39999389648438
2002-01-02,15084.0,1822.4875204006526,20.059999465942383,278.8500061035156,231.6999969482422
2002-01-04,15088.0,1822.9267006911282,21.18000030517578,278.95001220703125,227.7899932861328
2002-01-07,15088.0,1822.9487554024204,21.3799991607666,278.75,225.9499969482422
2002-01-09,15098.0,1824.156966401494,20.469999313354492,283.3500061035156,222.89999389648438
2002-01-11,15097.5,1824.074487253732,20.34000015258789,287.54998779296875,219.22000122070312
2002-01-14,15102.0,1824.6402508011236,19.1200008392334,285.3500061035156,214.16000366210938
2002-01-16,15104.0,1824.8818930009384,18.68000030517578,287.54998779296875,210.67999267578125
2002-01-18,15106.0,1825.123535200753,18.479999542236328,283.54998779296875,206.7899932861328
2002-01-23,15109.0,1825.5301709193218,19.31999969482422,279.25,206.00999450683594
2002-01-25,15119.5,1826.798823165973,19.850000381469727,279.45001220703125,209.02000427246094
2002-01-28,15119.5,1826.7546200495026,20.049999237060547,279.04998779296875,210.75999450683594
2002-01-30,15124.0,1827.3425312716806,19.299999237060547,282.04998779296875,207.5500030517578
2002-02-01,15125.0,1827.4412454295857,20.3799991607666,286.25,204.47999572753906
2002-02-04,15130.0,1828.045358237992,20.18000030517578,289.6499938964844,203.77000427246094
2002-02-06,15124.0,1827.2983149990857,19.979999542236328,296.8999938964844,205.3699951171875
2002-02-08,15127.0,1827.6607782988078,19.989999771118164,304.0,205.1999969482422
2002-02-15,15127.0,1827.6386665797122,21.510000228881836,298.1000061035156,205.1999969482422
2002-02-20,15134.0,1828.4844040468938,20.420000076293945,291.70001220703125,199.52000427246094
2002-02-22,15136.0,1828.7924195535677,20.979999542236328,293.0,196.5800018310547
2002-02-25,15136.0,1828.7924195535677,20.739999771118164,292.70001220703125,193.7899932861328
2002-02-27,15137.5,1828.9515274506018,21.459999084472656,296.3999938964844,191.10000610351562
2002-03-01,15141.0,1829.3744064164864,22.18000030517578,298.1499938964844,193.58999633789062
2002-03-04,15144.0,1829.714736997233,22.270000457763672,296.8500061035156,190.97999572753906
2002-03-05,15146.5,1830.061071800219,22.739999771118164,294.07000732421875,188.22000122070312
2002-03-06,15149.0,1830.3409869099366,22.889999389648438,293.3500061035156,185.74000549316406
2002-03-07,15151.0,1830.4721116125418,24.290000915527344,290.25,183.1999969482422
2002-03-08,15149.0,1830.2304810783708,23.649999618530273,289.75,181.1999969482422
2002-03-11,15147.5,1830.093328013187,24.15999984741211,290.79998779296875,180.72999572753906
2002-03-12,15154.0,1830.922947996307,24.200000762939453,294.04998779296875,182.9199981689453
2002-03-13,15156.0,1831.0761879479692,24.049999237060547,293.54998779296875,185.66000366210938
2002-03-14,15157.5,1831.1909499678725,24.020000457763672,291.1499938964844,188.97000122070312
2002-03-15,15157.5,1831.1687974129648,24.479999542236328,290.04998779296875,192.38999938964844
2002-03-18,15161.0,1831.6359462625087,24.770000457763672,292.45001220703125,190.3000030517578
2002-03-19,15162.5,1831.7728445175046,24.90999984741211,293.0,187.05999755859375
2002-03-20,15168.0,1832.4594642330655,25.149999618530273,292.45001220703125,189.0500030517578
2002-03-21,15174.5,1833.289091378967,25.270000457763672,293.1499938964844,189.25999450683594
2002-03-22,15170.0,1832.7895634828824,25.43000030517578,297.75,187.6699981689453
2002-03-25,15179.5,1833.9595096600872,24.920000076293945,298.25,188.7100067138672
2002-03-26,15184.0,1834.4590154263635,24.8799991607666,296.6499938964844,191.97000122070312
2002-03-27,15184.5,1834.4972294338477,25.81999969482422,302.1499938964844,195.11000061035156
2002-03-28,15190.0,1835.1173036458508,26.1200008392334,302.6499938964844,197.88999938964844
2002-04-01,15194.0,1835.6005471754481,26.829999923706055,303.3500061035156,203.13999938964844
2002-04-02,15200.0,1836.369843418913,27.399999618530273,305.8500061035156,203.22000122070312
2002-04-03,15202.0,1836.589252363476,27.520000457763672,302.75,202.16000366210938
2002-04-04,15204.0,1836.8753207680736,26.799999237060547,301.0,201.3800048828125
2002-04-05,15206.0,1837.1389652156038,26.239999771118164,300.04998779296875,198.77000427246094
2002-04-08,15212.0,1837.8638655043908,26.729999542236328,300.3500061035156,198.52000427246094
2002-04-09,15212.5,1837.9465094834532,25.989999771118164,298.54998779296875,200.47999572753906
2002-04-10,15214.5,1838.1438810724715,25.93000030517578,301.75,200.85000610351562
2002-04-11,15214.0,1838.0612366957464,25.309999465942383,302.6000061035156,200.36000061035156
2002-04-12,15217.0,1838.4236781122106,23.850000381469727,302.1499938964844,199.69000244140625
2002-04-15,15219.5,1838.747957407899,24.229999542236328,299.8500061035156,200.39999389648438
2002-04-16,15221.0,1838.9069333341629,24.959999084472656,298.25,198.44000244140625
2002-04-17,15219.5,1838.7257126259308,25.34000015258789,302.04998779296875,197.1199951171875
2002-04-18,15219.5,1838.7257126259308,26.280000686645508,303.6499938964844,199.30999755859375
2002-04-19,15219.5,1838.6589815092605,26.31999969482422,302.3500061035156,201.42999267578125
2002-04-22,15219.5,1838.7257126259308,26.15999984741211,302.8999938964844,201.13999938964844
2002-04-23,15221.0,1838.8846868980704,26.3799991607666,303.6499938964844,202.80999755859375
2002-04-24,15221.5,1838.9228464414298,26.110000610351562,304.04998779296875,205.64999389648438
2002-04-25,15225.5,1839.406089971027,26.649999618530273,307.6499938964844,207.05999755859375
2002-04-26,15222.5,1839.0659054139594,27.010000228881836,311.3500061035156,208.47999572753906
2002-04-29,15220.5,1838.8908075801721,27.020000457763672,311.04998779296875,208.47999572753906
2002-05-02,15217.5,1838.4618436943292,26.389999389648438,307.8500061035156,209.52000427246094
2002-05-03,15224.0,1839.2471239298484,26.479999542236328,311.95001220703125,212.9499969482422
2002-05-06,15227.5,1839.6477117358259,25.899999618530273,312.70001220703125,214.22999572753906
2002-05-07,15232.5,1840.2517661478225,26.209999084472656,311.45001220703125,210.42999267578125
2002-05-08,15232.5,1840.2295039810645,27.34000015258789,308.20001220703125,207.0500030517578
2002-05-09,15239.0,1841.0815818329484,27.739999771118164,309.6000061035156,208.85000610351562
2002-05-10,15240.5,1841.2850780166948,27.690000534057617,311.04998779296875,211.8800048828125
2002-05-13,15240.5,1841.3294184244908,27.950000762939453,310.79998779296875,209.6199951171875
2002-05-14,15247.0,1842.0924505223143,29.059999465942383,307.6499938964844,209.8800048828125
2002-05-15,15247.5,1842.1751456597501,28.530000686645508,309.04998779296875,209.82000732421875
2002-05-16,15247.0,1842.1370231599703,27.899999618530273,309.8999938964844,209.0800018310547
2002-05-17,15249.0,1842.3786624363079,28.049999237060547,311.0,209.7899932861328
2002-05-20,15247.5,1842.1751456597501,28.25,315.75,208.13999938964844
2002-05-21,15247.5,1842.1751456597501,27.540000915527344,316.1499938964844,208.92999267578125
2002-05-22,15252.5,1842.7569424537023,26.5,317.8999938964844,209.66000366210938
2002-05-23,15250.5,1842.5153090241067,26.3700008392334,322.1199951171875,208.92999267578125
2002-05-24,15247.5,1842.1307848862932,25.770000457763672,320.6000061035156,208.0399932861328
2002-05-28,15249.5,1842.483654358907,25.5,324.3500061035156,205.02000427246094
2002-05-29,15249.5,1842.5059462197496,24.8700008392334,325.1499938964844,203.64999389648438
2002-05-30,15249.5,1842.5059462197496,24.549999237060547,325.0,203.77000427246094
2002-05-31,15249.5,1842.5059462197496,25.020000457763672,326.54998779296875,207.1199951171875
2002-06-03,15254.5,1843.0654685369977,25.200000762939453,328.1000061035156,207.80999755859375
2002-06-04,15259.0,1843.586858817996,25.1299991607666,324.25,205.67999267578125
2002-06-05,15257.0,1843.3229183361736,24.889999389648438,321.3999938964844,205.47999572753906
2002-06-06,15260.5,1843.723476172085,24.8700008392334,325.3500061035156,205.07000732421875
2002-06-07,15260.5,1843.723476172085,24.75,324.0,203.05999755859375
2002-06-10,15259.0,1843.542251099888,24.649999618530273,319.04998779296875,204.8800048828125
2002-06-11,15259.0,1843.586858817996,24.139999389648438,321.20001220703125,203.52999877929688
2002-06-12,15264.0,1844.1686455714332,24.610000610351562,319.25,203.7899932861328
2002-06-13,15263.0,1844.0478273949675,24.950000762939453,318.1499938964844,202.35000610351562
2002-06-14,15262.5,1843.9651096016805,25.920000076293945,319.3999938964844,200.75
2002-06-17,15265.5,1844.2608362027786,26.329999923706055,317.25,197.77000427246094
2002-06-18,15270.5,1844.8202619755684,25.84000015258789,320.04998779296875,195.58999633789062
2002-06-19,15271.0,1844.9029851201967,25.309999465942383,320.8500061035156,192.1300048828125
2002-06-20,15268.5,1844.645589094847,25.59000015258789,323.95001220703125,193.32000732421875
2002-06-21,15268.0,1844.607497861546,25.6200008392334,324.6499938964844,196.88999938964844
2002-06-24,15267.5,1844.5691931756696,25.950000762939453,322.57000732421875,200.5
2002-06-25,15267.5,1844.5470902280035,26.520000457763672,321.3500061035156,202.39999389648438
2002-06-26,15272.5,1845.1288443167994,26.399999618530273,319.25,200.5
2002-06-27,15274.0,1845.3323894640594,26.8799991607666,318.25,199.61000061035156
2002-06-28,15274.0,1845.3323894640594,26.799999237060547,314.6199951171875,202.05999755859375
2002-07-01,15297.5,1848.193694619604,26.799999237060547,315.1499938964844,200.25999450683594
2002-07-02,15297.0,1848.1556453947992,26.8799991607666,313.0,199.94000244140625
2002-07-03,15297.5,1848.2384148874955,26.59000015258789,311.20001220703125,199.61000061035156
2002-07-08,15295.5,1848.0191336332,26.229999542236328,312.8500061035156,200.19000244140625
2002-07-09,15296.0,1848.101903477087,25.65999984741211,316.6499938964844,199.0
2002-07-10,15292.0,1847.618613230362,26.65999984741211,316.20001220703125,197.27000427246094
2002-07-11,15292.0,1847.5739068775672,26.780000686645508,316.6000061035156,197.25
2002-07-12,15297.0,1848.200365283061,27.479999542236328,316.0,198.1699981689453
2002-07-15,15295.5,1847.996775611158,27.049999237060547,318.1499938964844,197.3699951171875
2002-07-16,15295.0,1847.9140090418678,27.729999542236328,318.25,196.85000610351562
2002-07-17,15298.5,1848.3368726594977,27.520000457763672,317.6499938964844,194.3000030517578
